0.00046436,0.00036514,0.00026315,0.00019761,0.00017249,0.00013636,9.6138e-05,7.8632e-05,7.8967e-05,4.8304e-05,4.3141e-05,3.109e-05,2.3495e-05,1.8008e-05,1.222e-05,1.2389e-05,9.5678e-06,9.0332e-06,7.1441e-06,5.3259e-06,5.0693e-06,3.9349e-06,2.9103e-06,2.0536e-06,1.4258e-06,1.0674e-06,7.7001e-07,5.5208e-07,-0.026922,-0.035093,-0.032108,-0.029338,-0.021295,-0.019193
0.80064,-0.42297,-0.15432,-0.13968,-0.085346,-0.064093,-0.11646,-0.1586,-0.20003,-0.14816,-0.10972,-0.071681,-0.041783,-0.041146,-0.11637,-0.14834,-0.16123,-0.13546,-0.088136,-0.053216,-0.022326,0.0027557,0.41195,0.68397,0.75369,0.43747,0.44364,0.29738,0.226,0.16783,0.11994,0.075869,0.041587,0.033206
0.92612,0.92606,0.92597,0.92419,0.92298,0.92254,0.92264,0.92292,0.92093,0.91752,0.91964,0.91862,0.91804,0.91783,0.91786,0.91801,0.91785,0.91792,0.91805,0.91839,0.91884,0.91911,0.91974,0.91999,0.92034,0.92059,0.92092,0.92115,0.92159,0.92169,0.92245,0.92227,0.9229,0.92322
0.36528,0.36391,0.36374,0.365,0.36995,0.37071,0.37163,0.37321,0.37389,0.37548,0.37769,0.38112,0.38487,0.38694,0.38628,0.3875,0.38801,0.38706,0.38629,0.38394,0.38387,0.38113,0.38024,0.3782,0.37583,0.3732,0.37368,0.37223,0.37128,0.37135,0.37041,0.37036,0.36859,0.36617
0.078345,0.076891,0.075631,0.072216,0.064336,0.060478,0.05804,0.056352,0.052374,0.047345,0.044978,0.04362,0.041956,0.040723,0.041378,0.040001,0.040138,0.041095,0.042083,0.042603,0.04336,0.044212,0.0443,0.044577,0.045708,0.046309,0.047578,0.049089,0.048432,0.048952,0.049398,0.050815,0.05578,0.054879
-0.025803,-0.025245,-0.031063,-0.03193,-0.03349,-0.033551,-0.033242,-0.033182,-0.033047,-0.031785,-0.030357,-0.028653,-0.02731,-0.025785,-0.026361,-0.024821,-0.023644,-0.023442,-0.023252,-0.023265,-0.023276,-0.023278,-0.023514,-0.023987,-0.024235,-0.024309,-0.024206,-0.024405,-0.024391,-0.024515,-0.024662,-0.024709,-0.025247,-0.026105
0.92266,0.92268,0.92258,0.92254,0.92251,0.92242,0.92229,0.92219,0.92216,0.92212,0.92171,0.92054,0.92045,0.92038,0.91937,0.91927,0.91933,0.91951,0.91913,0.9189,0.91892,0.91883,0.91881,0.91896,0.91929,0.9198,0.91967,0.91967,0.9197,0.91972,0.91976,0.91977,0.91991,0.91992
-0.2775,-0.27826,-0.27587,-0.27399,-0.27685,-0.27659,-0.27662,-0.27601,-0.2754,-0.27582,-0.27566,-0.27497,-0.27455,-0.2736,-0.27401,-0.27269,-0.27119,-0.27128,-0.27114,-0.27106,-0.27102,-0.27095,-0.27094,-0.27037,-0.26958,-0.26946,-0.26861,-0.26721,-0.267,-0.26395,-0.26505,-0.26393,-0.2668,-0.26697
0.053157,0.052337,0.048855,0.045203,0.044298,0.042259,0.040039,0.03771,0.033847,0.032208,0.031842,0.029002,0.030402,0.027324,0.028025,0.028765,0.029473,0.028137,0.028277,0.028118,0.028243,0.028339,0.028702,0.029152,0.029284,0.029497,0.030463,0.031188,0.031341,0.032041,0.03064,0.031773,0.03169,0.032629
-0.075506,-0.074144,-0.07524,-0.077648,-0.07664,-0.074484,-0.073145,-0.073057,-0.071869,-0.070169,-0.068612,-0.066764,-0.065369,-0.06393,-0.063307,-0.062907,-0.062504,-0.061207,-0.061027,-0.060756,-0.060672,-0.060694,-0.060897,-0.061396,-0.061711,-0.062059,-0.062103,-0.062073,-0.062105,-0.062356,-0.062663,-0.063142,-0.063984,-0.065293
