-0.0017904,-0.0012875,-0.0009354,-0.00068589,-0.0004946,-0.00035512,-0.00024336,-0.00018488,-0.00010042,-9.5671e-05,-6.8737e-05,-4.9365e-05,-2.9654e-05,-2.8861e-05,-2.0066e-05,-2.0917e-05,-1.9371e-05,-1.522e-05,-1.3426e-05,-1.0026e-05,-1.0678e-05,-1.1214e-05,-9.9165e-06,-9.2234e-06,-8.129e-06,-7.0062e-06,-6.066e-06,-4.6015e-06,-3.8883e-06,0.0056969,0.0098282,0.0070787,0.0050726,0.0036523,0.0026818,0.0022783,0.0017128,0.0019409,0.0015653,0.00154,0.0016316,0.0015275
-0.14134,-0.16729,-0.025728,-0.037844,-0.053036,0.0060839,-0.067402,-0.031157,-0.0012505,0.0057856,0.005164,0.0057035,0.0046517,0.0074591,0.0058122,0.0032885,0.0010355,8.5051e-06,-0.00026395,-0.00024749,-3.3357e-05,0.00024156,0.00054866,0.0010419,0.0014642,0.0029676,0.008894,0.0044711,0.0075838,0.024828,-0.074668,-0.13812,-0.094652,-0.13918,-0.14993,-0.1212,-0.066214,-0.027171,-0.0056077,0.0085798,0.027,0.036168
0.92327,0.92319,0.92307,0.92285,0.92256,0.92231,0.92214,0.92202,0.92198,0.92203,0.92198,0.92202,0.92202,0.92196,0.92192,0.92191,0.92186,0.92184,0.92178,0.92173,0.92172,0.92166,0.92162,0.92162,0.92162,0.92163,0.92162,0.92161,0.92156,0.9214,0.92117,0.92096,0.92082,0.92084,0.92085,0.92091,0.92098,0.92105,0.9211,0.92119,0.92154,0.92193
0.29023,0.28935,0.28852,0.28762,0.28665,0.2876,0.28738,0.28699,0.28626,0.28585,0.28475,0.28476,0.28372,0.28387,0.28396,0.28405,0.2831,0.28297,0.28311,0.28324,0.28269,0.28264,0.28274,0.28233,0.28188,0.2814,0.28153,0.28117,0.28146,0.28213,0.28361,0.28243,0.28313,0.28321,0.28297,0.28218,0.28033,0.27865,0.27837,0.27817,0.27753,0.27695
-0.018787,-0.019438,-0.019757,-0.020506,-0.020476,-0.020511,-0.020415,-0.020508,-0.020523,-0.020717,-0.02109,-0.021973,-0.022037,-0.021905,-0.02243,-0.022959,-0.022897,-0.023364,-0.02341,-0.023929,-0.024906,-0.024413,-0.024903,-0.024945,-0.02523,-0.025303,-0.025584,-0.026048,-0.026174,-0.026643,-0.02669,-0.027153,-0.027325,-0.027735,-0.028039,-0.027291,-0.025821,-0.022086,-0.021979,-0.020551,-0.018487,-0.016184
-0.038243,-0.039101,-0.042274,-0.044859,-0.047116,-0.046982,-0.04793,-0.047761,-0.047322,-0.046163,-0.044311,-0.044726,-0.040424,-0.039925,-0.037562,-0.033831,-0.033389,-0.033636,-0.030404,-0.030577,-0.028903,-0.028629,-0.027975,-0.02762,-0.026946,-0.026764,-0.026582,-0.026457,-0.026432,-0.026481,-0.027078,-0.028681,-0.031381,-0.037425,-0.042074,-0.043638,-0.046807,-0.046438,-0.044885,-0.043906,-0.036996,-0.03696
0.9258,0.92669,0.92746,0.92835,0.92924,0.92958,0.93032,0.93113,0.93091,0.93065,0.93035,0.93003,0.93029,0.93022,0.93019,0.93019,0.93017,0.93013,0.93009,0.93009,0.92999,0.92996,0.9299,0.92986,0.92983,0.92983,0.92982,0.92981,0.92981,0.9298,0.92979,0.92977,0.92973,0.92961,0.92952,0.92919,0.9292,0.92849,0.9276,0.92652,0.92569,0.92501
-0.2853,-0.28251,-0.28053,-0.27471,-0.27289,-0.27222,-0.27063,-0.26931,-0.26979,-0.27053,-0.27189,-0.27571,-0.27778,-0.27996,-0.27979,-0.2803,-0.28197,-0.28368,-0.28539,-0.28546,-0.28596,-0.28601,-0.286,-0.28597,-0.28629,-0.2865,-0.28646,-0.28668,-0.28644,-0.28637,-0.28609,-0.28552,-0.2856,-0.28716,-0.28777,-0.28944,-0.29212,-0.29426,-0.29761,-0.30029,-0.30063,-0.30126
0.030148,0.029374,0.028526,0.028654,0.027223,0.025582,0.020213,0.020068,0.01835,0.012196,0.013242,0.012429,0.010563,0.0092584,0.0078475,0.0074412,0.0065964,0.0060741,0.0049215,0.0037947,0.0031169,0.0025711,0.0022081,0.0018799,0.0015803,0.00096438,0.00038459,-0.00055215,-0.0020526,-0.0032769,-0.0038712,-0.0037242,-0.0035456,-0.0029943,-0.0018929,-0.002048,-0.0016698,0.00028248,0.0032776,0.0061922,0.011153,0.014075
-0.289,-0.28039,-0.2718,-0.2677,-0.26723,-0.26134,-0.19271,-0.1901,-0.20882,-0.20807,-0.20964,-0.20763,-0.20786,-0.15428,-0.1081,-0.076625,-0.048906,-0.03181,-0.020669,-0.057153,-0.099951,-0.081473,-0.046259,-0.030173,-0.017174,-0.010768,-0.05232,-0.09689,-0.12627,-0.15458,-0.19267,-0.13999,-0.10455,-0.08777,-0.073835,-0.061745,-0.060728,-0.047689,-0.04073,-0.038116,-0.029951,-0.089821
