-5.0767e-09,-7.8541e-09,-4.1403e-09,-5.4065e-09,-3.9505e-09,-1.2857e-09,-1.1342e-09,-2.7088e-09,-3.2773e-09,-2.0061e-09,-2.8306e-09,-2.5366e-09,-3.2481e-09,-2.8184e-09,-2.6685e-09,-3.2722e-09,-2.7297e-09,-3.5894e-09,-4.5769e-09,-2.5299e-09,-4.2241e-10,6.3912e-10,1.7335e-09,1.11e-09,1.2536e-09,1.0761e-09,1.1874e-09,-0.0017818,-0.0036761,-0.00087173,0.0017343
-0.4949,0.68376,0.73854,0.75865,-0.74176,-0.46077,-0.40267,-0.26365,-0.16952,-0.086888,-0.019769,0.028709,0.054543,0.068715,0.079191,0.086107,0.091007,0.092184,0.10228,0.10461,0.10845,0.11477,0.1215,0.086537,0.049474,0.025084,0.016221,0.0061404,-0.007254,-0.017044,-0.022777
0.92105,0.92105,0.9211,0.92106,0.92089,0.9208,0.9207,0.92048,0.92008,0.91968,0.91979,0.91916,0.91927,0.91943,0.91903,0.91881,0.91883,0.91891,0.91899,0.91892,0.91889,0.91895,0.91896,0.91902,0.91908,0.91924,0.91933,0.91977,0.92026,0.92018,0.921
0.33341,0.33385,0.33442,0.33439,0.33434,0.3343,0.33445,0.33492,0.33476,0.33526,0.33485,0.33439,0.33403,0.33363,0.33286,0.33292,0.33246,0.33214,0.33163,0.32984,0.32993,0.32981,0.32973,0.32982,0.32967,0.32976,0.3299,0.32976,0.32957,0.32854,0.32712
0.0059285,0.0057599,0.0056243,0.0050435,0.0042173,0.0037693,0.0016036,0.001778,0.00011991,0.00088449,0.0021663,0.0033901,0.0044774,0.0023536,0.00063695,0.000464,0.0010381,-0.00044508,-0.00057358,-0.00057089,-0.00038027,-0.00026739,8.8001e-05,0.00046865,0.00069363,0.0007467,0.00073339,0.00094212,0.0012787,0.002027,0.0038666
0.0086628,0.0071185,0.007154,0.004236,0.0059899,0.0049039,0.0044551,0.0045215,0.0049455,0.0054206,0.0056527,0.0058587,0.0064635,0.0070524,0.0077623,0.0084762,0.0087248,0.0088027,0.0089011,0.0089613,0.0090217,0.0090502,0.0090348,0.0091205,0.0091937,0.0091999,0.0091585,0.0090252,0.0088047,0.0081937,0.0081535
0.92932,0.92867,0.92887,0.92911,0.92937,0.92962,0.92986,0.92951,0.92955,0.92964,0.92973,0.92968,0.9297,0.92971,0.92972,0.92981,0.92979,0.92972,0.92955,0.9293,0.92923,0.92903,0.92898,0.92882,0.92881,0.92871,0.9287,0.9286,0.92849,0.92842,0.92826
-0.32553,-0.32549,-0.32555,-0.32556,-0.32558,-0.3256,-0.32567,-0.32576,-0.32566,-0.32607,-0.32611,-0.32635,-0.32664,-0.32691,-0.32717,-0.32735,-0.32795,-0.32886,-0.33184,-0.33144,-0.33218,-0.33457,-0.3345,-0.33453,-0.33421,-0.33365,-0.33372,-0.33411,-0.33414,-0.33373,-0.33396
-0.0049707,-0.0051993,-0.0059655,-0.0067928,-0.0080608,-0.01032,-0.013058,-0.015164,-0.016819,-0.019159,-0.022123,-0.026169,-0.022733,-0.024637,-0.025787,-0.025506,-0.024953,-0.024269,-0.025177,-0.0252,-0.025152,-0.025003,-0.025079,-0.024976,-0.024824,-0.024423,-0.024247,-0.023154,-0.023015,-0.022792,-0.022211
-0.016796,-0.017651,-0.019113,-0.02035,-0.019939,-0.020566,-0.020503,-0.02029,-0.019771,-0.019209,-0.01858,-0.017959,-0.017799,-0.016996,-0.017006,-0.014956,-0.016198,-0.016587,-0.015852,-0.015636,-0.015502,-0.015343,-0.015353,-0.015322,-0.015194,-0.015117,-0.015137,-0.015251,-0.015512,-0.015859,-0.017
