-4.7153e-05,-3.4608e-05,-2.6097e-05,-1.7957e-05,-1.324e-05,-9.1493e-06,-6.6265e-06,-4.6985e-06,-3.3577e-06,-1.8205e-06,-1.2991e-06,-9.329e-07,-8.9613e-07,-7.7329e-07,-7.2471e-07,-5.6848e-07,-4.1082e-07,-2.9031e-07,-2.1808e-07,-1.5533e-07,-1.1814e-07,-8.0943e-08,-0.0018686,-0.0029074,-0.0025461
0.004183,-0.0063787,0.002801,0.0063574,0.011719,0.013902,0.0099229,0.0063998,0.012678,0.019802,0.026216,0.030839,0.038079,0.055552,0.03648,0.19292,0.020785,-0.04316,-0.015892,-0.012152,-0.0076339,-0.0017316,0.0031403,0.0058844,0.0050421
1.2542e-08,7.1844e-08,-8.8854e-08,2.7332e-08,-4.9272e-08,-6.5917e-08,-8.0052e-08,-5.7136e-08,-3.6085e-08,-2.4128e-08,-3.8269e-08,-2.6996e-08,-4.2064e-08,-5.2084e-08,-4.0296e-08,-3.5784e-08,1.4073e-08,7.5183e-09,1.0223e-08,3.5984e-08,6.0917e-08,8.1423e-08,6.9321e-08,3.6925e-08,8.3351e-09
-0.06262,-0.063195,-0.063442,-0.063295,-0.063037,-0.06292,-0.062736,-0.0623,-0.061684,-0.060738,-0.059565,-0.058208,-0.056814,-0.055856,-0.054897,-0.053997,-0.053572,-0.053411,-0.053337,-0.053313,-0.053598,-0.054002,-0.054209,-0.054792,-0.055069
2.1454e-05,2.4416e-06,-7.3084e-06,-1.1688e-05,-1.2715e-05,-9.8478e-06,1.3235e-06,4.431e-06,1.4538e-05,1.9676e-05,2.6501e-05,4.3263e-05,5.4899e-05,6.532e-05,0.0001039,9.5575e-05,0.00014274,0.00015888,0.00018449,0.00020694,0.00023125,0.00030124,0.00030857,0.00033354,0.00035425
0.0035697,0.0019856,0.0015249,-0.00050115,-0.0007282,-0.0019545,-0.0036332,-0.0053399,-0.0070953,-0.0084749,-0.0081685,-0.0077939,-0.0072531,-0.006623,-0.0068877,-0.0067229,-0.0067762,-0.0066993,-0.0067947,-0.0069617,-0.007127,-0.0076136,-0.007388,-0.0072342,-0.0066936
-1.0831e-07,-1.513e-07,-2.2483e-07,-1.2946e-07,-1.4443e-07,-1.4084e-07,-1.0402e-07,-1.0514e-07,-8.2135e-08,-6.0748e-08,-7.026e-08,-5.1032e-08,-6.5483e-08,-1.1216e-07,-3.4364e-08,-5.7821e-08,-3.0491e-08,-2.7414e-08,-2.8159e-08,-8.6893e-09,2.1639e-08,1.3154e-08,2.0882e-08,-7.3645e-09,-2.7436e-09
0.056992,0.058257,0.058787,0.059066,0.061023,0.061427,0.061944,0.061896,0.062404,0.062564,0.062055,0.061556,0.060503,0.059498,0.057939,0.057771,0.057252,0.056538,0.053846,0.054326,0.054034,0.053684,0.053245,0.051421,0.048921
-8.6343e-05,-0.00031237,-0.00033301,-0.00044077,-0.00051627,-0.00058938,-0.00066214,-0.00074163,-0.00084235,-0.00098679,-0.0010009,-0.0010387,-0.0010118,-0.0010519,-0.0010139,-0.000974,-0.00088097,-0.00086544,-0.00071065,-0.00075029,-0.00071105,-0.0006453,-0.00042448,-0.00017992,-2.3842e-05
0.02278,0.021757,0.02027,0.019214,0.018194,0.017061,0.015466,0.013829,0.012861,0.012733,0.012778,0.012448,0.012386,0.012536,0.012657,0.012754,0.012822,0.012793,0.012509,0.012189,0.011742,0.01145,0.011122,0.01234,0.014206
