ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36,avgQ_39,winQ_39,avgQ_42,winQ_42,avgQ_45,winQ_45,avgQ_48,winQ_48,avgQ_51,winQ_51,avgQ_54,winQ_54,avgQ_57,winQ_57,avgQ_60,winQ_60,avgQ_63,winQ_63
11,0.9007780303030303,0.07471956863519344,-0.13627155853701495,<334>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<556>
12,0.9958440909090912,0.0031257052427352866,-0.33206701667977256,<134>,0.4088146756110444,<444>,0.905015725650362,<555>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9658059419096657,<665>,0.905015725650362,<555>,0.905015725650362,<555>,0.7396153756372561,<545>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
13,0.37991939393939395,0.0022972024348389382,0.905015725650362,<555>,0.9354108337800137,<556>,0.9658059419096657,<665>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.6046101337538022,<331>
14,0.921565606060606,0.003234607431938422,-0.935410833780014,<122>,-0.5742150256241505,<332>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.9354108337800137,<556>,0.9354108337800137,<655>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>
15,0.9975774242424246,0.0004517115954598803,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9658059419096657,<566>,0.770010483766908,<654>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7700104837669081,<312>
16,0.8621345454545453,0.00042159934239706956,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.9354108337800137,<556>,0.905015725650362,<555>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<221>
17,-0.38225757575757574,0.0056762733348151495,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.905015725650362,<555>,0.9658059419096657,<566>,0.905015725650362,<555>,0.5742150256241503,<454>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
18,0.9543577272727274,0.0016820485304987977,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<566>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<122>,-0.7396153756372564,<232>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
19,0.999314393939394,0.0001513487722856073,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241503,<454>,0.7396153756372561,<554>,0.905015725650362,<555>,0.9658059419096657,<665>,0.7396153756372561,<545>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>
20,0.8961534848484849,0.03789666913853017,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.33206701667977256,<143>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,-0.13627155853701495,<433>,0.13627155853701473,<344>,-0.13627155853701495,<334>,0.7396153756372561,<455>,0.9962010500393174,<666>,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
