-0.52287,-0.49038,-0.46554,-0.4496,-0.44794,-0.462,-0.47804,-0.48456,-0.48319,-0.48575,-0.48858,-0.49616,-0.51206,-0.52074,-0.5208,-0.52038,-0.51643,-0.51716,-0.52047,-0.52744,-0.53036,-0.53487,-0.51441,-0.48197,-0.42495,-0.39021,-0.36969,-0.33644,-0.27303,-0.22865,-0.191,-0.1589,-0.13707,-0.12945
-0.072452,-0.078529,0.039459,-0.078511,-0.10975,-0.1153,-0.17209,-0.21015,-0.1988,-0.13624,-0.12158,-0.11876,-0.11779,-0.11905,-0.10394,-0.078641,-0.071078,-0.073976,-0.068068,-0.075202,-0.092562,-0.095169,-0.15863,-0.078718,-0.08848,-0.06187,-0.07734,-0.071219,-0.045975,-0.018587,-0.001735,-0.0061931,-0.015289,-0.0064498
9.4069e-10,1.0983e-09,9.6389e-10,7.2301e-10,7.2266e-10,5.2633e-10,7.174e-10,4.4281e-10,2.0854e-10,-1.194e-09,8.414e-11,-2.2596e-10,-8.654e-11,-1.8195e-10,-3.9618e-10,-5.2647e-10,-3.7614e-10,-2.4999e-10,-3.5983e-10,-2.8809e-10,-3.8856e-10,-2.0365e-10,-1.3959e-10,1.448e-10,-1.3077e-10,2.7285e-11,-7.229e-11,-2.5227e-10,-2.2019e-10,-8.895e-11,-1.1968e-10,-1.8624e-10,-2.5081e-10,-3.6977e-10
0.096243,0.095827,0.096221,0.096716,0.10031,0.10078,0.10121,0.10223,0.10324,0.1045,0.10551,0.10749,0.10912,0.1097,0.10963,0.10983,0.10998,0.11019,0.11016,0.1098,0.10985,0.10923,0.1099,0.11,0.11091,0.11178,0.11174,0.11238,0.11298,0.11293,0.11347,0.1133,0.11331,0.11267
0.025676,0.026678,0.028425,0.032312,0.038366,0.040927,0.042243,0.042932,0.045048,0.048653,0.050155,0.051517,0.05312,0.055438,0.054483,0.058924,0.059122,0.059098,0.058967,0.059795,0.060008,0.060346,0.059865,0.058731,0.057824,0.057079,0.055264,0.052869,0.053474,0.052453,0.051489,0.049272,0.043431,0.044599
-0.59418,-0.59425,-0.59522,-0.5959,-0.59673,-0.59727,-0.59777,-0.59787,-0.59796,-0.59885,-0.59972,-0.60053,-0.60126,-0.60206,-0.60183,-0.60269,-0.60337,-0.60361,-0.60391,-0.60416,-0.60448,-0.60459,-0.60498,-0.60511,-0.60505,-0.60493,-0.60476,-0.605,-0.60496,-0.60505,-0.60507,-0.60504,-0.60495,-0.60479
-8.8232e-11,-7.3028e-11,3.3769e-11,3.6063e-11,5.726e-11,-5.179e-11,-7.6053e-11,-1.9064e-10,-9.4496e-11,-4.856e-11,-3.3875e-10,4.9925e-10,3.0743e-10,9.4187e-11,4.4841e-10,3.6143e-10,4.0546e-10,4.6885e-10,3.171e-10,2.8162e-11,1.0819e-10,2.3531e-11,1.3211e-11,1.1669e-11,1.0697e-11,-1.979e-10,-1.5231e-10,-7.9899e-11,2.0964e-12,1.0796e-10,1.6986e-10,-7.0977e-12,-5.3007e-11,2.579e-11
0.025155,0.032147,0.037847,0.05024,0.074895,0.083472,0.088596,0.088684,0.092839,0.10034,0.10904,0.1103,0.113,0.11586,0.11463,0.11736,0.11935,0.11922,0.11924,0.11825,0.11623,0.11655,0.11417,0.11374,0.11086,0.11016,0.10754,0.10377,0.10318,0.096031,0.097667,0.093413,0.081514,0.081303
0.058762,0.057061,0.054235,0.051557,0.050835,0.04913,0.048221,0.047362,0.045658,0.044664,0.044567,0.043396,0.04401,0.0427,0.042963,0.043202,0.043418,0.042695,0.042662,0.042415,0.042246,0.042198,0.041953,0.041765,0.041783,0.041854,0.04182,0.041906,0.042027,0.043613,0.051206,0.050559,0.054358,0.056863
-0.56459,-0.56602,-0.56924,-0.57444,-0.57613,-0.5799,-0.58536,-0.5857,-0.58843,-0.59125,-0.59328,-0.59494,-0.59625,-0.59722,-0.59758,-0.59754,-0.5974,-0.5991,-0.5994,-0.60022,-0.6011,-0.60173,-0.60218,-0.60228,-0.6022,-0.60223,-0.60224,-0.60226,-0.60226,-0.60243,-0.60293,-0.60354,-0.60379,-0.60396
