-0.59188,-0.61921,-0.63397,-0.63099,-0.60631,-0.56686,-0.49648,-0.44889,-0.37193,-0.36867,-0.34338,-0.32421,-0.30328,-0.30242,-0.29216,-0.29346,-0.29165,-0.28688,-0.28501,-0.28155,-0.28226,-0.28286,-0.28164,-0.28113,-0.28036,-0.28021,-0.28029,-0.27499,-0.26418,-0.23989,-0.22896,-0.25129,-0.25491,-0.26651,-0.29605,-0.29831,-0.29623,-0.30144,-0.30099,-0.30249,-0.3023,-0.29823
-0.12301,-0.14357,-0.045602,-0.065699,-0.078271,-0.013319,-0.092389,-0.066299,-0.065889,-0.081071,-0.087437,-0.089811,-0.094924,-0.10208,-0.10431,-0.10817,-0.11188,-0.11474,-0.11609,-0.11656,-0.11692,-0.11701,-0.11725,-0.11739,-0.11756,-0.11755,-0.11365,-0.10074,-0.082521,-0.06476,-0.046958,-0.0012217,-0.092861,-0.048759,-0.035086,-0.039073,-0.028699,-0.021705,-0.033058,-0.044128,-0.046813,-0.049177
7.6605e-10,7.3608e-10,6.5649e-10,5.8801e-10,3.0903e-10,2.8009e-11,-2.9529e-10,-5.1087e-10,-4.7185e-10,-7.0399e-10,-2.6108e-09,-2.769e-09,-3.1542e-09,-3.1279e-09,-3.0823e-09,-3.131e-09,-2.4781e-09,-2.6534e-09,-2.7148e-09,-2.4012e-09,-2.3605e-09,-2.4083e-09,-2.8173e-09,-2.4257e-09,-2.252e-09,-1.8947e-09,-1.9681e-09,-2.0557e-09,-1.9521e-09,-2.1629e-09,-2.5444e-09,-2.4579e-09,-2.022e-09,-2.0775e-09,-8.261e-10,-9.8464e-10,-1.3381e-09,-1.6071e-09,-1.7845e-09,-1.8481e-09,-1.7377e-09,-1.5241e-09
0.069336,0.069356,0.069551,0.069544,0.069546,0.070613,0.070674,0.070659,0.071764,0.071999,0.072709,0.072598,0.072982,0.072815,0.072559,0.072249,0.07219,0.072105,0.072067,0.071991,0.071679,0.071609,0.071635,0.071306,0.070885,0.070227,0.069893,0.068653,0.068402,0.067122,0.059689,0.064849,0.061855,0.060434,0.058507,0.057129,0.055192,0.049681,0.048435,0.045459,0.044018,0.044756
0.033723,0.035599,0.037478,0.040596,0.042722,0.04682,0.049999,0.052765,0.055016,0.057065,0.060716,0.065862,0.066343,0.065826,0.06895,0.071534,0.071073,0.072968,0.07274,0.074291,0.076378,0.075362,0.076256,0.076288,0.076675,0.076712,0.076908,0.077016,0.077001,0.077043,0.077081,0.07714,0.076978,0.075359,0.072698,0.06729,0.059963,0.050779,0.050784,0.047895,0.044732,0.041934
-0.50985,-0.50983,-0.50971,-0.50972,-0.50966,-0.50968,-0.50972,-0.50971,-0.50972,-0.5098,-0.51003,-0.50991,-0.51019,-0.51019,-0.5102,-0.51009,-0.51004,-0.51003,-0.50968,-0.50969,-0.50942,-0.50938,-0.50927,-0.50921,-0.50911,-0.50911,-0.5091,-0.50911,-0.5091,-0.50911,-0.50916,-0.50934,-0.50973,-0.51057,-0.51116,-0.51122,-0.51138,-0.5114,-0.51167,-0.51179,-0.51259,-0.5126
2.6672e-10,7.6739e-11,4.2513e-10,7.3813e-10,-7.8752e-11,-1.8317e-10,-3.6728e-10,-5.5166e-11,-4.2422e-10,-1.118e-09,-1.517e-09,-1.9059e-09,-1.595e-09,-1.6726e-09,-1.7114e-09,-1.7114e-09,2.2818e-10,-1.3234e-09,-3.9893e-09,-3.9893e-09,1.01e-09,-9.1039e-10,-2.8505e-09,-2.9819e-10,-1.9179e-10,-3.3416e-10,-2.8367e-10,-2.6416e-10,-2.067e-10,-3.4483e-10,-4.4955e-10,-4.2475e-10,-4.4307e-10,-2.4723e-10,-8.2286e-11,4.2416e-10,-4.361e-10,-1.0023e-09,-9.6015e-10,-1.3177e-09,-1.3163e-09,-1.3232e-09
0.061112,0.064671,0.069158,0.086056,0.092622,0.096557,0.1057,0.12324,0.12927,0.1331,0.14112,0.14895,0.15182,0.15634,0.15683,0.15783,0.16004,0.16221,0.16413,0.16419,0.16466,0.16468,0.16458,0.16448,0.16468,0.1646,0.1642,0.1639,0.16276,0.16122,0.15656,0.14796,0.14615,0.13987,0.13455,0.12666,0.11399,0.10363,0.08415,0.057837,0.057755,0.051981
0.063059,0.062558,0.062153,0.063738,0.064696,0.064208,0.064867,0.064573,0.064289,0.062575,0.062873,0.062663,0.062235,0.062013,0.062166,0.062215,0.062363,0.062544,0.06279,0.063073,0.063245,0.063394,0.063491,0.063569,0.063619,0.063709,0.063407,0.06301,0.062168,0.060557,0.058357,0.058687,0.05917,0.056901,0.054732,0.055524,0.056405,0.056275,0.05773,0.059097,0.060807,0.059642
-0.081297,-0.080909,-0.080342,-0.082198,-0.083558,-0.084738,-0.20137,-0.19349,-0.14971,-0.14991,-0.1376,-0.13424,-0.13209,-0.21662,-0.2851,-0.32877,-0.36576,-0.38729,-0.40091,-0.34048,-0.27204,-0.30074,-0.35239,-0.37589,-0.39437,-0.40348,-0.34008,-0.27346,-0.23511,-0.19898,-0.15566,-0.2496,-0.31854,-0.36295,-0.40325,-0.44697,-0.4468,-0.46942,-0.47619,-0.47745,-0.48452,-0.3578
