-0.54033,-0.5506,-0.53896,-0.50618,-0.47096,-0.44541,-0.41868,-0.3926,-0.3625,-0.34878,-0.33019,-0.32405,-0.31939,-0.31677,-0.31389,-0.31024,-0.3064,-0.30369,-0.30174,-0.29793,-0.29268,-0.28893,-0.28488,-0.28326,-0.28533,-0.28933,-0.32146,-0.35876,-0.37792,-0.38523,-0.38275,-0.37644,-0.3566,-0.33018,-0.29869,-0.2573
-0.16117,-0.14887,-0.14236,-0.14456,-0.13981,-0.13165,-0.13868,-0.14075,-0.10121,-0.099084,-0.10402,-0.10809,-0.10458,-0.10295,-0.092668,-0.091108,-0.10504,-0.11848,-0.13198,-0.13578,-0.13824,-0.145,-0.1524,-0.14994,-0.13482,-0.13886,-0.12721,-0.11423,-0.097301,-0.07695,-0.046661,-0.020977,-0.0038571,-0.0083606,-0.0049487,-0.015958
-1.8716e-10,-4.2902e-10,1.1388e-09,2.02e-09,3.8777e-10,1.8687e-09,-1.6373e-11,1.197e-10,6.7896e-11,-1.2948e-09,-2.1272e-09,-2.2949e-09,-2.4438e-09,-2.2843e-09,-7.0593e-10,6.7259e-10,7.6993e-10,5.6942e-10,4.1805e-10,3.7343e-10,3.6257e-10,3.0534e-10,1.0316e-09,3.841e-10,5.0834e-10,2.5041e-10,3.7147e-10,-1.8284e-09,-1.8284e-09,-1.8545e-09,-1.8278e-09,-1.7866e-09,-1.2388e-09,-1.3414e-09,-1.278e-09,-9.4581e-10
0.084264,0.083069,0.080439,0.074177,0.067262,0.066287,0.063834,0.061813,0.06247,0.062755,0.061734,0.060765,0.058879,0.060495,0.058702,0.059474,0.058716,0.058844,0.058924,0.059012,0.059035,0.058339,0.05768,0.057751,0.05788,0.061528,0.061891,0.062596,0.061792,0.061951,0.061477,0.060839,0.060776,0.061021,0.061536,0.064405
0.048938,0.048701,0.04968,0.052199,0.0535,0.05505,0.06027,0.060401,0.061791,0.062562,0.062969,0.063231,0.064096,0.063717,0.064706,0.065863,0.065886,0.066167,0.06629,0.066279,0.066218,0.066211,0.066176,0.066177,0.066062,0.065524,0.064628,0.064746,0.064818,0.064221,0.063186,0.061747,0.059895,0.06047,0.058971,0.055363
-0.5066,-0.50753,-0.5087,-0.51009,-0.51105,-0.51147,-0.51238,-0.51299,-0.51392,-0.51536,-0.51546,-0.51601,-0.51597,-0.51636,-0.51664,-0.51708,-0.51711,-0.51716,-0.51731,-0.5175,-0.51768,-0.51782,-0.51794,-0.518,-0.51805,-0.51811,-0.51812,-0.51817,-0.51822,-0.51835,-0.51846,-0.51852,-0.51851,-0.51815,-0.51818,-0.51813
-1.1017e-10,-2.7257e-10,2.8254e-10,9.8253e-10,-1.8526e-10,1.2502e-09,3.4279e-09,1.0736e-09,-5.1874e-10,-2.6497e-09,-4.887e-09,-5.2419e-09,-2.3504e-10,-4.8442e-09,-3.3491e-09,-2.9307e-09,-3.2223e-09,-2.8257e-09,-2.1539e-09,-1.9928e-09,-1.9488e-09,-1.2071e-09,-1.2237e-09,-1.4271e-09,-1.5035e-09,-1.6534e-09,-1.6723e-09,-1.5258e-09,-1.3694e-09,-1.294e-09,-1.283e-09,-1.2527e-09,-1.4526e-09,-4.2144e-11,-1.5501e-10,-1.0258e-10
0.097884,0.10538,0.11676,0.12764,0.13789,0.14927,0.15377,0.16446,0.16694,0.16993,0.17154,0.17414,0.17604,0.17753,0.17924,0.18054,0.18265,0.18519,0.18716,0.18971,0.18999,0.19105,0.19091,0.19077,0.19038,0.19009,0.18987,0.19058,0.1908,0.19052,0.18702,0.18018,0.17342,0.16033,0.14458,0.11735
0.044549,0.041711,0.038172,0.038101,0.035019,0.034916,0.03368,0.032438,0.029616,0.028804,0.029868,0.030131,0.030439,0.030781,0.029929,0.029554,0.0292,0.02891,0.028511,0.028017,0.027395,0.026763,0.025398,0.025085,0.024162,0.024064,0.023562,0.02258,0.021931,0.020422,0.020559,0.018691,0.017877,0.018544,0.019875,0.020687
-0.06178,-0.06859,-0.072073,-0.077634,-0.19973,-0.2717,-0.32676,-0.37234,-0.40048,-0.41732,-0.43293,-0.43324,-0.43648,-0.44147,-0.44383,-0.44407,-0.44554,-0.44685,-0.448,-0.4489,-0.44953,-0.45069,-0.45137,-0.453,-0.45429,-0.45466,-0.45667,-0.45854,-0.4617,-0.4633,-0.46863,-0.46943,-0.47607,-0.47629,-0.48016,-0.48295
